ID,Date,Company,Title,Location,Link
21,2023-10-02,General Dynamics Mission Systems,Software Engineer – Entry Level,"Dedham, MA",https://www.linkedin.com/jobs/view/software-engineer-%E2%80%93-entry-level-at-general-dynamics-mission-systems-3727235499?refId=bAfqsZhBxe3ogIQ2uzUR0A%3D%3D&trackingId=xUcVRV3PQ0zf96hBBwyQyw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
22,2023-09-02,SynergisticIT,Java Programmer(Entry/Junior Level),"Boston, MA",https://www.linkedin.com/jobs/view/java-programmer-entry-junior-level-at-synergisticit-3703713333?refId=bAfqsZhBxe3ogIQ2uzUR0A%3D%3D&trackingId=9qHn7%2F7pPcrtIaV%2F%2FumJ1w%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
23,2023-09-08,Nift,Full Stack Engineer - Front End,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-engineer-front-end-at-nift-3712688442?refId=bAfqsZhBxe3ogIQ2uzUR0A%3D%3D&trackingId=X4H%2FFVCXbR5PfRS6OleSIQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
24,2023-09-26,Wayfair,Software Engineer I - Summer 2024,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-i-summer-2024-at-wayfair-3727083843?refId=bAfqsZhBxe3ogIQ2uzUR0A%3D%3D&trackingId=qHe6SuYa9qF6Akc93Fcgcw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
25,2023-09-27,minware,Front End Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/front-end-engineer-at-minware-3727908515?refId=bAfqsZhBxe3ogIQ2uzUR0A%3D%3D&trackingId=iaqMaB0JvtFHTifsOxjf7Q%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
26,2023-06-01,Experfy,Software Engineer/Developer,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-developer-at-experfy-3646109600?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=0rxjBh%2Br6QLKy3A4L7wpPA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
27,2023-03-30,Experfy,"Software Engineer, Back-End","Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-back-end-at-experfy-3583910291?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=VMFjGO3A4zYsV4LwCTbAlg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
28,2023-09-27,Super.com,Intermediate Software Engineer (Full Stack) (Remote),"Boston, MA",https://www.linkedin.com/jobs/view/intermediate-software-engineer-full-stack-remote-at-super-com-3726202994?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=i%2FVeHm5ek1D4omQHdbn%2FvQ%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
29,2023-08-29,MindPal,Fullstack Developer (Node.JS & React),"Boston, MA",https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706656746?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=cfSFjWuWQE3YXAzdn17WxA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
30,2023-04-03,TileDB,Backend Software Engineer - US,"Cambridge, MA",https://www.linkedin.com/jobs/view/backend-software-engineer-us-at-tiledb-3590302561?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=QYUONYl%2FAnmDi6uBwAShpA%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
31,2023-09-11,Teradyne,Software Engineer - New College Graduate,"North Reading, MA",https://www.linkedin.com/jobs/view/software-engineer-new-college-graduate-at-teradyne-3732606602?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=qaedrqvpXnve2zjhun%2Bvig%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
32,2023-08-23,Nift,Full Stack Engineer - Front End,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-engineer-front-end-at-nift-3698038195?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=UXTDNXGPgvPrrzkdNzcsOQ%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
33,2023-06-01,Vermonster,Full-stack Developer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-developer-at-vermonster-3646128432?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=9cVF2r%2BWHOfZJnrxj%2Fehdg%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card
34,2023-06-28,Blink - The Frontline Experts,Full-Stack Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-engineer-at-blink-the-frontline-experts-3650169469?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=auCxha%2FKiNLaOQFuI4iK0Q%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
35,2023-07-06,Syrinx Consulting,Full-Stack Web/Software Engineer,"Chelmsford, MA",https://www.linkedin.com/jobs/view/full-stack-web-software-engineer-at-syrinx-consulting-3674405813?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=5fF5J%2F716u5YKPTB%2FkkE8w%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
36,2023-10-01,SynergisticIT,Jr. Java programmer (Remote),"Cambridge, MA",https://www.linkedin.com/jobs/view/jr-java-programmer-remote-at-synergisticit-3731181191?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=w0HSf9OmKl6GZf3UwO%2BmEQ%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card
37,2023-08-15,COGENT Infotech,Java Developer  Recent Graduates - Entry Level Positions,"Boston, MA",https://www.linkedin.com/jobs/view/java-developer-%C2%96-recent-graduates-entry-level-positions-at-cogent-infotech-3708999767?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=iMKqSN9AxX6YWCanKWSSlQ%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
38,2023-03-28,"Roberts Recruiting, LLC",Software Engineer (All levels),"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-roberts-recruiting-llc-3576882488?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=BPZ435aroN0o4xLJP%2BWBTA%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
39,2023-08-24,Topline Pro,Full Stack Software Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-at-topline-pro-3718918877?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=DusqE%2F95DKwANcxSpUX7Nw%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
40,2023-10-06,Extreme Reach,"Software Development, Intern","Dedham, MA",https://www.linkedin.com/jobs/view/software-development-intern-at-extreme-reach-3735224161?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=Aedr%2FTNeFf27M%2BxGOmU7Vg%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
41,2021-12-03,Pyxai,Software Engineer - Python and JavaScript Pyxai,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-python-and-javascript-pyxai-at-pyxai-2825607080?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=bN0u64lL9lKjFPwtPbYUiA%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
42,2023-04-03,Experfy,Software Engineer,"Cambridge, MA",https://www.linkedin.com/jobs/view/software-engineer-at-experfy-3590330340?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=ibUODTShchfV414l5TpMXA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
43,2023-08-24,MindPal,Node.JS Developer,"Boston, MA",https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3703086667?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=BTNd1HekN1mj78QIAsQgyQ%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
44,2023-08-05,SynergisticIT,Entry Level Python Developer,"Boston, MA",https://www.linkedin.com/jobs/view/entry-level-python-developer-at-synergisticit-3682545276?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=6%2FtbzPqOB8ac7bl3csIsMw%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
45,2022-09-24,Lendbuzz,Full Stack Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-engineer-at-lendbuzz-3318517019?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=ETgwpmaAMaUr82%2BO0d%2FSnQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
46,2023-09-30,SynergisticIT,Entry Level Full Stack/Java Developer(REMOTE),"Boston, MA",https://www.linkedin.com/jobs/view/entry-level-full-stack-java-developer-remote-at-synergisticit-3729748613?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=Akfyo1I6FX6rBt9wLsSTpA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
47,2023-06-03,Massachusetts Institute of Technology,Software Developer,"Cambridge, MA",https://www.linkedin.com/jobs/view/software-developer-at-massachusetts-institute-of-technology-3643832755?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=y2IQh7YOZhZ8c1SeDL8HZg%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
48,2023-04-03,Experfy,Front End Engineering Developer,"Boston, MA",https://www.linkedin.com/jobs/view/front-end-engineering-developer-at-experfy-3590309210?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=ej1Xe%2Bt1ALbOQ3HBZpu%2BiQ%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
49,2023-08-28,MindPal,Node.JS Developer,"Boston, MA",https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3706085211?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=2%2FC4vu0ObPn7qrloTxKNjA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
50,2023-08-28,MindPal,Java Developer,"Boston, MA",https://www.linkedin.com/jobs/view/java-developer-at-mindpal-3706086137?refId=bPnNytGCBto%2F7lVmnX2low%3D%3D&trackingId=EPG1TOyhtUzQIuAQmMMv2A%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
51,2023-06-06,SynergisticIT,Junior Java Developer,"Boston, MA",https://www.linkedin.com/jobs/view/junior-java-developer-at-synergisticit-3628914727?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=5d2tzfTntdrON%2BoWH8IHTw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
52,2023-06-24,SynergisticIT,Jr. Java Spring developer (Remote),"Boston, MA",https://www.linkedin.com/jobs/view/jr-java-spring-developer-remote-at-synergisticit-3640313827?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=Kcvfqu7q7fcBEnBujpWaAw%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
53,2023-08-31,MindPal,Mid Frontend Developer,"Boston, MA",https://www.linkedin.com/jobs/view/mid-frontend-developer-at-mindpal-3708564946?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=Zra9eErCXK0aJg3TFw%2B4Qg%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
54,2023-03-29,Lattice Automation,Intern Software Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/intern-software-engineer-at-lattice-automation-3582328912?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=zj%2B6GOYuB0l%2BRvgmLKhJTg%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card
55,2023-08-28,MindPal,React Developer,"Boston, MA",https://www.linkedin.com/jobs/view/react-developer-at-mindpal-3706000052?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=tGPVvOJA5Vb8r2Mf%2BhnZ%2Fg%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
56,2023-10-05,Neural Magic,Machine Learning Engineer,"Somerville, MA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-neural-magic-3734619173?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=UiExkq7UDAWv1nPMpZRCEg%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
57,2023-04-03,Steady Vision,Web Developer,"Boston, MA",https://www.linkedin.com/jobs/view/web-developer-at-steady-vision-3590302132?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=%2BjRoIfdal%2FlZ64ggCPpyLQ%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
58,2023-09-21,Formlabs,Full Stack Software Engineer,"Somerville, MA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-at-formlabs-3724275233?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=a4hGCsxYCBdi4Zz2ROi9Lg%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
59,2023-09-30,Compu-Vision Consulting Inc.,JavaScript Developer,"Boston, MA",https://www.linkedin.com/jobs/view/javascript-developer-at-compu-vision-consulting-inc-3726779191?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=9jPPsk0VwDIm3Twlc2wIaA%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
60,2023-06-01,Wistia,"Software Engineer, Growth","Cambridge, MA",https://www.linkedin.com/jobs/view/software-engineer-growth-at-wistia-3645161453?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=c%2Fwjcl6aZoqtNFvX4WbSpg%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
61,2023-08-04,Memorable AI,Front-End Developer,"Boston, MA",https://www.linkedin.com/jobs/view/front-end-developer-at-memorable-ai-3703691504?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=zoR67Oq2Tf308l3Vm9O3uA%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
62,2023-07-06,Syrinx Consulting,JavaScript Developer,"Boston, MA",https://www.linkedin.com/jobs/view/javascript-developer-at-syrinx-consulting-3674412274?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=SFAFgGSa83007Q2d06xvzQ%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
63,2023-07-06,Syrinx Consulting,Full-Stack JavaScript Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-javascript-engineer-at-syrinx-consulting-3674412272?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=qd3710qHPc5LMuv6aQNHPA%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
64,2023-08-28,Tulip Interfaces,Full-Stack Engineer - Apps,"Somerville, MA",https://www.linkedin.com/jobs/view/full-stack-engineer-apps-at-tulip-interfaces-3702665991?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=cId2QJXJ%2FUhI0LWP%2F%2BWo7w%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
65,2023-03-28,"Roberts Recruiting, LLC",JavaScript Web Developer,"Boston, MA",https://www.linkedin.com/jobs/view/javascript-web-developer-at-roberts-recruiting-llc-3576886203?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=Vb1cawX7Fr6zM%2Bt%2FUpgbLw%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
66,2023-09-27,minware,Back End Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/back-end-engineer-at-minware-3727909463?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=9RhAleaeqtEOPMfR7JjgnQ%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
67,2023-09-28,Scientific Systems,Entry-Level Software Engineer,"Woburn, MA",https://www.linkedin.com/jobs/view/entry-level-software-engineer-at-scientific-systems-3730042586?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=%2FH5lIHszSvBcJUYr0twCbg%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
68,2023-06-05,FlyCode (YC),Full Stack Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-engineer-at-flycode-yc-3625988623?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=qLkj%2FiPtbIEiKiOPA%2Fwg%2BQ%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
69,2023-03-28,"Roberts Recruiting, LLC",Front End Engineer (All levels),"Boston, MA",https://www.linkedin.com/jobs/view/front-end-engineer-all-levels-at-roberts-recruiting-llc-3576882482?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=UAucwOXa4AienAE48igO3Q%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
70,2023-09-16,SynergisticIT,Entry/Junior Level Data Scientist/Python Programmer,"Boston, MA",https://www.linkedin.com/jobs/view/entry-junior-level-data-scientist-python-programmer-at-synergisticit-3715210357?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=Wjo0JDJRW%2BCq%2FXNGt64kWA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
71,2023-06-03,Massachusetts Institute of Technology,Software Engineer,"Cambridge, MA",https://www.linkedin.com/jobs/view/software-engineer-at-massachusetts-institute-of-technology-3643830956?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=oel0KQYgfwcAk6w0vlIwxA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
72,2023-03-28,"Roberts Recruiting, LLC",Front End Web Developer,"Boston, MA",https://www.linkedin.com/jobs/view/front-end-web-developer-at-roberts-recruiting-llc-3576880754?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=itoc%2ByupwiGxvHjDsbdGBg%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
73,2023-09-26,Brady Corporation,Software Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-at-brady-corporation-3724362373?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=Wvt%2F7yx%2Bh4F3cNfyi%2BOrmQ%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
74,2023-03-29,Lattice Automation,Software Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-at-lattice-automation-3582328902?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=oWGjsrWZZ0jfV2Rr9NkB4A%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
75,2023-05-08,Northeastern University,Full Stack Developer,"Boston, MA",https://www.linkedin.com/jobs/view/full-stack-developer-at-northeastern-university-3623907122?refId=xGWOCuvfrxQdBt%2F3NDnm1Q%3D%3D&trackingId=wyp2lBDPrMRuYETrJsNJOQ%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card
76,2023-10-05,Neural Magic,Machine Learning Research Engineer,"Somerville, MA",https://www.linkedin.com/jobs/view/machine-learning-research-engineer-at-neural-magic-3734622042?refId=y6goGmuNSAykIQn3dlwOJg%3D%3D&trackingId=oilfkuJsKKi9jfygKjsK1A%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
77,2023-06-28,CATALOG,Software Engineer (R&D),"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-r-d-at-catalog-3667228306?refId=y6goGmuNSAykIQn3dlwOJg%3D%3D&trackingId=rWAQVIsOJzyFwMosVBiZmw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card
78,2023-03-28,"Roberts Recruiting, LLC",Frontend Developer,"Boston, MA",https://www.linkedin.com/jobs/view/frontend-developer-at-roberts-recruiting-llc-3576886171?refId=y6goGmuNSAykIQn3dlwOJg%3D%3D&trackingId=yZ%2FD%2FsR3miqDWog9NCkvbg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
