ID,Date,Company,Title,Location,Link
266,2023-10-03,WorldQuant,Software Engineer - Trading Systems,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-trading-systems-at-worldquant-3567210450?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=pF7rgXxEpDsmCLN941Dc%2BA%3D%3D&position=16&pageNum=10&trk=public_jobs_jserp-result_search-card
267,2023-10-04,"CPS, Inc.",Fullstack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/fullstack-developer-at-cps-inc-3681127970?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=NtavzCxg3BH4JFWTup98dw%3D%3D&position=17&pageNum=10&trk=public_jobs_jserp-result_search-card
268,2023-09-20,Aptonet Inc,Software Engineer in Test,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-in-test-at-aptonet-inc-3723262089?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=dbpu9dlE5qWi29wyl8PqLQ%3D%3D&position=18&pageNum=10&trk=public_jobs_jserp-result_search-card
269,2023-09-07,Canonical,Software Engineer - Talent Science,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-talent-science-at-canonical-3707597095?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=5gdkKXu8pocZMxtuyDjCXw%3D%3D&position=19&pageNum=10&trk=public_jobs_jserp-result_search-card
270,2023-10-07,Gridlines,Full Stack Engineer (Chicago only),"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-chicago-only-at-gridlines-3730513239?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=FseV0fcp4tQ8hCGg1svHiQ%3D%3D&position=20&pageNum=10&trk=public_jobs_jserp-result_search-card
271,2023-07-01,Experfy,Google Cloud Platform Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/google-cloud-platform-engineer-at-experfy-3676190144?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=zpF8cJ%2B%2FaX3mOQm4CTF9Jg%3D%3D&position=21&pageNum=10&trk=public_jobs_jserp-result_search-card
272,2023-09-14,Redwood Logistics,AWS Cloud Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/aws-cloud-engineer-at-redwood-logistics-3716700184?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=E1TFXtOrNqXFviYlL%2Fw6WQ%3D%3D&position=22&pageNum=10&trk=public_jobs_jserp-result_search-card
273,2023-08-08,Natterbox,Solution Engineer - US,"Chicago, IL",https://www.linkedin.com/jobs/view/solution-engineer-us-at-natterbox-3688654161?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=%2FOx5cWS45YkYXYdrE0abQw%3D%3D&position=23&pageNum=10&trk=public_jobs_jserp-result_search-card
274,2023-09-23,Amazon Web Services (AWS),"Senior ML Engineer, Gen AI Innovation Center, AWS","Chicago, IL",https://www.linkedin.com/jobs/view/senior-ml-engineer-gen-ai-innovation-center-aws-at-amazon-web-services-aws-3722406751?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=dR%2BipGPHaHMrr1G4yqiftQ%3D%3D&position=24&pageNum=10&trk=public_jobs_jserp-result_search-card
275,2023-10-09,Ascendion,Senior .NET Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-net-developer-at-ascendion-3735982800?refId=h3w5Qjan%2BrEuG%2F5EumazZA%3D%3D&trackingId=5Zmy52peeVntDNC%2BYXxzzw%3D%3D&position=25&pageNum=10&trk=public_jobs_jserp-result_search-card
276,2023-09-20,Amazon,"Sr. Machine Learning Engineer, People eXperience Technology Central Science (PXTCS)","Chicago, IL",https://www.linkedin.com/jobs/view/sr-machine-learning-engineer-people-experience-technology-central-science-pxtcs-at-amazon-3718295864?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=PVHS%2BSZoONUh312bCdk1Qg%3D%3D&position=1&pageNum=11&trk=public_jobs_jserp-result_search-card
277,2023-09-28,Salesforce,Software Architect - AI/ML,"Chicago, IL",https://www.linkedin.com/jobs/view/software-architect-ai-ml-at-salesforce-3706602145?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=7dOqtfWSsB6e03GFvwEuSA%3D%3D&position=2&pageNum=11&trk=public_jobs_jserp-result_search-card
278,2023-09-10,Thentia,Junior Full Stack Developer (Java/Javascript),"Chicago, IL",https://www.linkedin.com/jobs/view/junior-full-stack-developer-java-javascript-at-thentia-3729320212?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=NmVC6n%2FaWuCEbglBSIpoDg%3D%3D&position=3&pageNum=11&trk=public_jobs_jserp-result_search-card
279,2023-05-10,Cardiosense,Senior Signal Processing Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-signal-processing-engineer-at-cardiosense-3598324164?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=LEcNK7N8s8U07vR%2BTaLqOQ%3D%3D&position=4&pageNum=11&trk=public_jobs_jserp-result_search-card
280,2023-08-11,Zortech Solutions,Mobile Automation Engineer (SDET)-US,"Chicago, IL",https://www.linkedin.com/jobs/view/mobile-automation-engineer-sdet-us-at-zortech-solutions-3710709681?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=c9Vz6XcZOJXLeeihCB9rzA%3D%3D&position=5&pageNum=11&trk=public_jobs_jserp-result_search-card
281,2023-01-26,"Roy Talman & Associates, Inc.",CryptoCurrency- Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/cryptocurrency-software-engineer-at-roy-talman-associates-inc-3491144719?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=GmTF0LMLvom3GrKchXgEwA%3D%3D&position=6&pageNum=11&trk=public_jobs_jserp-result_search-card
282,2023-10-06,Tree Top Staffing LLC,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-tree-top-staffing-llc-3734869874?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=mByf2hCQwNuIueNTDVzm5Q%3D%3D&position=7&pageNum=11&trk=public_jobs_jserp-result_search-card
283,2023-09-21,Career Climbers,Software Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-at-career-climbers-3719575113?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=11XOKCc7KLPXtDUoFWWTGw%3D%3D&position=8&pageNum=11&trk=public_jobs_jserp-result_search-card
284,2023-10-07,FactoryFix,CNC Programmer,"Alsip, IL",https://www.linkedin.com/jobs/view/cnc-programmer-at-factoryfix-3717212412?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=RDxmspYl%2FWdaHrhC1ZuErg%3D%3D&position=9&pageNum=11&trk=public_jobs_jserp-result_search-card
285,2023-09-14,Oak Street Health,"Analyst II, Data (Data Analyst)","Chicago, IL",https://www.linkedin.com/jobs/view/analyst-ii-data-data-analyst-at-oak-street-health-3736412669?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=aQLo5ax5NCEZK%2Fq4J7IK3Q%3D%3D&position=10&pageNum=11&trk=public_jobs_jserp-result_search-card
286,2023-10-07,Sumitomo Electric,Applications Engineer,"Mount Prospect, IL",https://www.linkedin.com/jobs/view/applications-engineer-at-sumitomo-electric-3735402242?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=1FH%2BdbuZPs1fFGlnBkLeFQ%3D%3D&position=11&pageNum=11&trk=public_jobs_jserp-result_search-card
287,2023-06-21,Cobblestone Energy,"GRADUATE SOFTWARE ENGINEER - Dubai, UAE","Chicago, IL",https://www.linkedin.com/jobs/view/graduate-software-engineer-dubai-uae-at-cobblestone-energy-3641766466?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=rRSflLymoSMjq%2F9geP17iA%3D%3D&position=12&pageNum=11&trk=public_jobs_jserp-result_search-card
288,2023-07-19,"Targeted Creative Communications, Inc.",EBAM & Additive Mfg Machine Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ebam-additive-mfg-machine-software-engineer-at-targeted-creative-communications-inc-3693611339?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=%2F8uEbr%2F2ZUmPjxDaaSkODg%3D%3D&position=13&pageNum=11&trk=public_jobs_jserp-result_search-card
289,2023-10-03,Diamondpick,Service Now Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/service-now-developer-at-diamondpick-3727724723?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=C3ku56brbnvP1TMWwSKulA%3D%3D&position=14&pageNum=11&trk=public_jobs_jserp-result_search-card
290,2023-06-26,"Targeted Creative Communications, Inc.",Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-targeted-creative-communications-inc-3671351188?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=XXoRG7Vie84HpQCKzdU35g%3D%3D&position=15&pageNum=11&trk=public_jobs_jserp-result_search-card
291,2023-08-28,MindPal,"JS (React, Node.JS) Developer","Chicago, IL",https://www.linkedin.com/jobs/view/js-react-node-js-developer-at-mindpal-3706086165?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=PRVeasTAcZVPwdmBNhDZuw%3D%3D&position=16&pageNum=11&trk=public_jobs_jserp-result_search-card
292,2023-09-27,FactoryFix,CMM Programmer,"Franklin Park, IL",https://www.linkedin.com/jobs/view/cmm-programmer-at-factoryfix-3727954919?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=47rQf%2Fxa97S8tt5xqkGPcg%3D%3D&position=17&pageNum=11&trk=public_jobs_jserp-result_search-card
293,2023-07-24,Canonical,Software Engineer - Python/Golang - Kubernetes,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-python-golang-kubernetes-at-canonical-3673794187?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=Ob0eveOpjTCJQR8aVdf7qA%3D%3D&position=18&pageNum=11&trk=public_jobs_jserp-result_search-card
294,2023-09-29,Manpower,CNC Programmer,"Cook County, IL",https://www.linkedin.com/jobs/view/cnc-programmer-at-manpower-3726727412?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=g1BhK329TsR4yDYnWmqnTg%3D%3D&position=19&pageNum=11&trk=public_jobs_jserp-result_search-card
295,2023-10-03,Exelon,"ComEd - Principal Data Scientist - Oakbrook Terrace, IL","Oakbrook Terrace, IL",https://www.linkedin.com/jobs/view/comed-principal-data-scientist-oakbrook-terrace-il-at-exelon-3727266597?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=vD83s3C6P%2BnUrvN6euDs6Q%3D%3D&position=20&pageNum=11&trk=public_jobs_jserp-result_search-card
296,2023-09-27,Amvotech Solutions Inc,Python developer (Only for W2),"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-only-for-w2-at-amvotech-solutions-inc-3726207652?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=0azQKqjqOkk7TnckQ%2FBQtA%3D%3D&position=21&pageNum=11&trk=public_jobs_jserp-result_search-card
297,2023-10-09,Clevertech,Native Android Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/native-android-developer-at-clevertech-3736138251?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=Cl1xhTVGdtOQqFuZRGJ2eg%3D%3D&position=22&pageNum=11&trk=public_jobs_jserp-result_search-card
298,2023-09-30,WorldQuant,Execution Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/execution-developer-at-worldquant-3567206852?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=Qoz5J46yO5ST0CZpy8cs9Q%3D%3D&position=23&pageNum=11&trk=public_jobs_jserp-result_search-card
299,2023-09-30,University of Chicago,Full Stack Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-at-university-of-chicago-3730733379?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=g3EZSeWAALbyu5EgfsvvQw%3D%3D&position=24&pageNum=11&trk=public_jobs_jserp-result_search-card
300,2023-09-25,Fox Point Recruitment LLC,Senior Python AWS Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-python-aws-developer-at-fox-point-recruitment-llc-3726606150?refId=N4sKwobkwjHWcX2OcvDsqw%3D%3D&trackingId=%2BYFZcFo3O1mQLGySQLZ1HA%3D%3D&position=25&pageNum=11&trk=public_jobs_jserp-result_search-card
301,2023-10-04,"CPS, Inc.",DevOps Engineer (Kubernetes),"Chicago, IL",https://www.linkedin.com/jobs/view/devops-engineer-kubernetes-at-cps-inc-3681133391?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=Aemw8TwqNy9JATC5GpvcRA%3D%3D&position=1&pageNum=12&trk=public_jobs_jserp-result_search-card
302,2023-09-28,Northwestern University,Core Engineer,"Evanston, IL",https://www.linkedin.com/jobs/view/core-engineer-at-northwestern-university-3711749552?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=YBXxE911bv7T9EXd8uKccg%3D%3D&position=2&pageNum=12&trk=public_jobs_jserp-result_search-card
303,2023-10-04,"CPS, Inc.",Python Market Data Development Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-market-data-development-engineer-at-cps-inc-3681133385?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=SMzx6%2FmZoZFe%2BUN7Icp4CQ%3D%3D&position=3&pageNum=12&trk=public_jobs_jserp-result_search-card
304,2023-09-15,ESPO Corporation,CMM Programmer,"Broadview, IL",https://www.linkedin.com/jobs/view/cmm-programmer-at-espo-corporation-3735001004?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=KHo5P57rsgy5nd2QAI09KA%3D%3D&position=4&pageNum=12&trk=public_jobs_jserp-result_search-card
305,2023-09-01,LanzaTech,Systems Biology Research Associate,"Skokie, IL",https://www.linkedin.com/jobs/view/systems-biology-research-associate-at-lanzatech-3703150480?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=j699soJfMjNa191wdE9ybg%3D%3D&position=5&pageNum=12&trk=public_jobs_jserp-result_search-card
306,2023-08-28,MindPal,Fullstack Developer (Node.JS & React),"Chicago, IL",https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706080858?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=diSGBybjjENni14fNpYZZA%3D%3D&position=6&pageNum=12&trk=public_jobs_jserp-result_search-card
307,2023-10-03,Costco IT,Software Developer - Depot Solutions,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-depot-solutions-at-costco-it-3731244977?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=j09Jg1MGvNlG7FHL6Js5Kw%3D%3D&position=7&pageNum=12&trk=public_jobs_jserp-result_search-card
308,2023-09-06,TechTammina LLC,iOS developer,"Deerfield, IL",https://www.linkedin.com/jobs/view/ios-developer-at-techtammina-llc-3730307205?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=aYQauOqX0bQVVqdpJsq8NA%3D%3D&position=8&pageNum=12&trk=public_jobs_jserp-result_search-card
309,2023-09-20,Global Enterprise Partners,AI Data Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-data-engineer-at-global-enterprise-partners-3723059519?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=rdsNyzloJHaBG%2FZMm1Ga1g%3D%3D&position=9&pageNum=12&trk=public_jobs_jserp-result_search-card
310,2023-10-09,Capgemini,Senior Programmer/ developer- Pega,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-programmer-developer-pega-at-capgemini-3736161718?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=X4c7TfEEnkddi4ETRIxOhQ%3D%3D&position=10&pageNum=12&trk=public_jobs_jserp-result_search-card
311,2023-05-28,Loop,"Software Engineer, Full-Stack","Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-full-stack-at-loop-3641783548?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=4jAQfDV9v6GQ22XuxSMy0w%3D%3D&position=11&pageNum=12&trk=public_jobs_jserp-result_search-card
312,2023-08-29,MindPal,Fullstack Developer (Node.JS & React),"Chicago, IL",https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706660147?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=9hntG8jS6jk2ZgQPQWI87w%3D%3D&position=12&pageNum=12&trk=public_jobs_jserp-result_search-card
313,2023-07-19,eStaffing Inc.,"Full Stack Developer - Chicago, IL, 60606","Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-chicago-il-60606-at-estaffing-inc-3666408411?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=sj2TCiyq7tFtdYr4EAIotg%3D%3D&position=13&pageNum=12&trk=public_jobs_jserp-result_search-card
314,2023-10-10,RemoteWorker US,"Sr Distinguished Engineer, Generative AI Systems - (Remote- Eligible)","Chicago, IL",https://www.linkedin.com/jobs/view/sr-distinguished-engineer-generative-ai-systems-remote-eligible-at-remoteworker-us-3736485462?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=bUXERnb0jUX6NT4%2BkczANA%3D%3D&position=14&pageNum=12&trk=public_jobs_jserp-result_search-card
315,2023-10-09,Stripe,"Full Stack Engineer, Large User Onboarding","Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-large-user-onboarding-at-stripe-3736460483?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=%2FgJeoWhLwGhpPfXUvGmvuA%3D%3D&position=15&pageNum=12&trk=public_jobs_jserp-result_search-card
316,2023-10-09,Dice,Python Application Developer,"Northfield, IL",https://www.linkedin.com/jobs/view/python-application-developer-at-dice-3735929602?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=qpSkNs7GAEbdoHrtweKyzw%3D%3D&position=16&pageNum=12&trk=public_jobs_jserp-result_search-card
317,2023-10-10,RemoteWorker US,"Lead Software Engineer, Front End (JavaScript & React Native) (Work from home)","Chicago, IL",https://www.linkedin.com/jobs/view/lead-software-engineer-front-end-javascript-react-native-work-from-home-at-remoteworker-us-3736485377?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=LDlgjc5ZOBTZJVz2kv6Chw%3D%3D&position=17&pageNum=12&trk=public_jobs_jserp-result_search-card
318,2023-09-20,TechClub Inc,Full Stack Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-at-techclub-inc-3725073162?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=AdOltSy3NJrKAvcG3xqeyA%3D%3D&position=18&pageNum=12&trk=public_jobs_jserp-result_search-card
319,2023-09-26,Ascendion,Java AWS Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-aws-developer-at-ascendion-3724324277?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=RSOsTsjKk1CxBeRjjz4GTA%3D%3D&position=19&pageNum=12&trk=public_jobs_jserp-result_search-card
320,2023-09-18,"Nav Technologies, Inc.",Software Engineer in Test,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-in-test-at-nav-technologies-inc-3716426193?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=aNs%2BC8DWdStFwG8aMafBrQ%3D%3D&position=20&pageNum=12&trk=public_jobs_jserp-result_search-card
321,2023-09-27,XSELL Technologies,DevOps Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/devops-engineer-at-xsell-technologies-3725565785?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=ql2p5XKYryZr9NoO2uhr1A%3D%3D&position=21&pageNum=12&trk=public_jobs_jserp-result_search-card
322,2023-05-03,Food Service Ace,Mobile Applications Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/mobile-applications-developer-at-food-service-ace-3620304836?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=EW4os%2F7l7Sao8%2FUhu3HEsQ%3D%3D&position=22&pageNum=12&trk=public_jobs_jserp-result_search-card
323,2023-07-27,Fingerprint for Success (F4S),Expression of Interest: Front End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/expression-of-interest-front-end-engineer-at-fingerprint-for-success-f4s-3700100017?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=h6QlgnDuj90Vd77XwZX1HQ%3D%3D&position=23&pageNum=12&trk=public_jobs_jserp-result_search-card
324,2023-03-30,Sphere Partners,Ruby on Rails Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/ruby-on-rails-developer-at-sphere-partners-3584504563?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=R3oOyhD5A8E1ABPJcardDw%3D%3D&position=24&pageNum=12&trk=public_jobs_jserp-result_search-card
325,2023-10-04,FORVIS' Culture & Careers,Low-Code Developer - Level 1,"Chicago, IL",https://www.linkedin.com/jobs/view/low-code-developer-level-1-at-forvis-culture-careers-3732608077?refId=R6%2BQUG6jc1PRe%2FeKP1%2BB8Q%3D%3D&trackingId=kxh2437x6Tp%2Bd4RpmaDreg%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card
326,2023-08-14,Fetch,Backend Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/backend-engineer-at-fetch-3700475952?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=IoCxfow1T%2Fu1zPWxGVwvDQ%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card
327,2023-09-27,minware,Front End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/front-end-engineer-at-minware-3727906505?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=Z66RxsVA6A7eAtN%2Fkw70%2FA%3D%3D&position=2&pageNum=13&trk=public_jobs_jserp-result_search-card
328,2023-08-23,Thoughtful AI,Senior Python Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-python-engineer-at-thoughtful-ai-3698398284?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=PAPqJnMx98He3i8xVu31Hw%3D%3D&position=3&pageNum=13&trk=public_jobs_jserp-result_search-card
329,2023-09-25,Lorven Technologies Inc.,"React.js Developer- Chicago, IL (onsite, Local Candidates only)","Chicago, IL",https://www.linkedin.com/jobs/view/react-js-developer-chicago-il-onsite-local-candidates-only-at-lorven-technologies-inc-3726857210?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=g6%2BdAqdFvTJE3BIzwgHr8w%3D%3D&position=4&pageNum=13&trk=public_jobs_jserp-result_search-card
330,2023-08-30,MindPal,Ruby on Rails Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/ruby-on-rails-developer-at-mindpal-3708052728?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=pTk7JwsWBwiK%2BV3meW4jEg%3D%3D&position=5&pageNum=13&trk=public_jobs_jserp-result_search-card
331,2023-09-18,RTC,Applications Developer,"Rolling Meadows, IL",https://www.linkedin.com/jobs/view/applications-developer-at-rtc-3718992938?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=8FOH9ZRxRRlnBF4hbPfZ6Q%3D%3D&position=6&pageNum=13&trk=public_jobs_jserp-result_search-card
332,2023-09-05,Northrop Grumman,Associate Software Engineer/Software Engineer,"Rolling Meadows, IL",https://www.linkedin.com/jobs/view/associate-software-engineer-software-engineer-at-northrop-grumman-3713349884?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=9oK6t4eZVuSC6kXx%2F2uazw%3D%3D&position=7&pageNum=13&trk=public_jobs_jserp-result_search-card
333,2023-09-15,Salt,IAM Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/iam-engineer-at-salt-3694253073?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=JDwWltJZEhqXWYLbaSxEHg%3D%3D&position=8&pageNum=13&trk=public_jobs_jserp-result_search-card
334,2023-08-26,Argonne National Laboratory,Assistant Beamline Scientist - Imaging/Beamline Scientist - Imaging (RD2/RD3),"Lemont, IL",https://www.linkedin.com/jobs/view/assistant-beamline-scientist-imaging-beamline-scientist-imaging-rd2-rd3-at-argonne-national-laboratory-3688795843?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=sXfKIMRY2jaKa0nQ6wdxZg%3D%3D&position=9&pageNum=13&trk=public_jobs_jserp-result_search-card
335,2023-06-22,IVY TECH SOLUTIONS INC,Software Development Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-development-engineer-at-ivy-tech-solutions-inc-3667171911?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=2fg3mEaIxSrNXr5xEmPUHQ%3D%3D&position=10&pageNum=13&trk=public_jobs_jserp-result_search-card
336,2023-10-02,Jobot,Rust Solutions Engineer - Remote,"Chicago, IL",https://www.linkedin.com/jobs/view/rust-solutions-engineer-remote-at-jobot-3728880719?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=fU5mOFSULAtrrTod%2Bli8xA%3D%3D&position=11&pageNum=13&trk=public_jobs_jserp-result_search-card
337,2023-10-09,Meet,Senior Oracle Database Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/senior-oracle-database-engineer-at-meet-3734701860?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=wEh2%2FKL%2FaM%2FXuWeCW5K%2BhQ%3D%3D&position=12&pageNum=13&trk=public_jobs_jserp-result_search-card
338,2023-09-30,Stripe,"Staff Engineer, Applied Machine Learning / Optimization, Payment Conversion","Chicago, IL",https://www.linkedin.com/jobs/view/staff-engineer-applied-machine-learning-optimization-payment-conversion-at-stripe-3730863672?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=XcznDps%2FRrkukSV6GHaxBQ%3D%3D&position=13&pageNum=13&trk=public_jobs_jserp-result_search-card
339,2023-10-09,1 POINT SYSTEM LLC,Enterprise Architect,"Deerfield, IL",https://www.linkedin.com/jobs/view/enterprise-architect-at-1-point-system-llc-3730592068?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=dR56CjoWZiegP43l4QfJLQ%3D%3D&position=14&pageNum=13&trk=public_jobs_jserp-result_search-card
340,2023-09-29,Level Ex,Build Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/build-engineer-at-level-ex-3729913619?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=f0LRbMtlob6r9b9iBoAuqg%3D%3D&position=15&pageNum=13&trk=public_jobs_jserp-result_search-card
341,2023-06-11,Ageatia Global Solutions,Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/developer-at-ageatia-global-solutions-3628914797?refId=uD3GuIwqP2dCGKxcQf8r4Q%3D%3D&trackingId=8MhQhVZSSWJKxUW%2BK%2BJkfg%3D%3D&position=16&pageNum=13&trk=public_jobs_jserp-result_search-card
