ID,Date,Company,Title,Location,Link
1,2023-08-18,Stripe,"Software Engineering, New Grad","Chicago, IL",https://www.linkedin.com/jobs/view/software-engineering-new-grad-at-stripe-3698533826?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=IgG03gdcMIZYELl%2FC0bUpg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
2,2023-10-07,RedMane Technology LLC,Entry-level Software Developer - Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-software-developer-chicago-at-redmane-technology-llc-3729772654?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=FADY2AL05tq1riQo3jtCXQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
3,2023-09-22,Clarity Partners,Software Development Internship,"Chicago, IL",https://www.linkedin.com/jobs/view/software-development-internship-at-clarity-partners-3725813214?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=AU%2F7nD34hrFm%2Fd0tPZcJ4Q%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
4,2023-05-28,Loop,"Software Engineer, Full-Stack","Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-full-stack-at-loop-3641783548?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=b2LeF08UIL%2FarmwVgYKzlw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
5,2023-09-13,Akuna Capital,Software Engineer (Entry-Level) - C++,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-entry-level-c%2B%2B-at-akuna-capital-3734281072?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=zz%2BfmIdmIeK3evbWVKzUVg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
6,2023-08-08,Thoughtful AI,Junior Full-Stack Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/junior-full-stack-engineer-at-thoughtful-ai-3687346652?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=AuKqkmRW1jET8CXQbV9g0Q%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
7,2023-06-12,SynergisticIT,Junior/Entry Level Software Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/junior-entry-level-software-developer-at-synergisticit-3629523542?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=RV8VhAOGXHTJuB2MMIT9Rw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
8,2023-09-10,Thentia,Junior Full Stack Developer (Java/Javascript),"Chicago, IL",https://www.linkedin.com/jobs/view/junior-full-stack-developer-java-javascript-at-thentia-3729320212?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=uj%2FOx%2FX0DIwsoKdtvlI62g%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
9,2023-09-21,"Group One Trading, LP",Software Developer Intern,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-intern-at-group-one-trading-lp-3723965642?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=fxae05I9Me1gTKyeT1oUcA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
10,2023-10-09,SkyRecruitment,Entry Level Trainee - Software Developer,"Arlington Heights, IL",https://www.linkedin.com/jobs/view/entry-level-trainee-software-developer-at-skyrecruitment-3734529077?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=RFMWsN3JM%2Bu0opGN7K7cbQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
11,2023-08-31,Jump Trading Group,Campus Software Engineer (Full-Time),"Chicago, IL",https://www.linkedin.com/jobs/view/campus-software-engineer-full-time-at-jump-trading-group-3690985110?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=oSXewO6Wj38Y%2FXjIPHGHkw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
12,2023-10-09,Patterned Learning AI - Tech Recruitment & Staffing,Entry Level Web Developer (React JS) - US/Canada,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-web-developer-react-js-us-canada-at-patterned-learning-ai-tech-recruitment-staffing-3735928024?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=UCc2zgZaVZWdlVSmMiQ3SA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
13,2023-07-24,Vermillio,Front-End Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/front-end-developer-at-vermillio-3674756276?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=B%2FXUdfxoyTIdrMFtG8rSdQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
14,2023-09-27,minware,Front End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/front-end-engineer-at-minware-3727906505?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=zkKi0lUib8Rw%2BpEBY6GA9Q%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
15,2023-10-09,Patterned Learning AI - Tech Recruitment & Staffing,Website Developer (Entry Level) - US/Canada,"Chicago, IL",https://www.linkedin.com/jobs/view/website-developer-entry-level-us-canada-at-patterned-learning-ai-tech-recruitment-staffing-3735903025?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=wc4Act28kYj7bi1VIszu4g%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
16,2023-09-16,SynergisticIT,Python Programmer(Entry Level),"Chicago, IL",https://www.linkedin.com/jobs/view/python-programmer-entry-level-at-synergisticit-3715208458?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=ZOyTw6gEY1UWPZo6VcaVWA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
17,2023-09-14,NinjaTrader,Software Engineering Intern,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineering-intern-at-ninjatrader-3716702886?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=uWZEFi05FszqpRhq691EwQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
18,2023-08-28,MindPal,Fullstack Developer (Node.JS & React),"Chicago, IL",https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706080858?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=cIIA%2FXbSL1Gp3XOswGBAuA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
19,2023-09-19,Waltz Health,Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-at-waltz-health-3723005270?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=p%2BNHJAtBgKfE%2BSP%2FHADGLw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
20,2023-08-29,MindPal,Fullstack Developer (Node.JS & React),"Chicago, IL",https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706660147?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=HopKS60XnCmpwWGEzxfNsA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
21,2023-04-03,DonationXchange,Entry Web Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-web-developer-at-donationxchange-3590302039?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=DChbK6dprdc4gSFB%2BWF3iw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
22,2023-05-03,Our Upcoming Revolution's Technology,Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-at-our-upcoming-revolution-s-technology-3620305854?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=i%2FlW9kGkP4dZGVyiXpSXPA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
23,2023-09-12,Jump Trading Group,Campus UI Software Engineer (Intern),"Chicago, IL",https://www.linkedin.com/jobs/view/campus-ui-software-engineer-intern-at-jump-trading-group-3692592286?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=%2FizNyS67RjjPj5nprR4wIg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
24,2023-08-24,MindPal,Node.JS Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3703085378?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=DVGUSUhA2GYc9N5KihIwxA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
25,2022-10-02,Airblox,Software Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-at-airblox-3333123243?refId=60PacUgDSTM4%2FdAefmgjQw%3D%3D&trackingId=qEXDINqq%2BXCNNoPNzU25Xw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
26,2023-03-26,CarmaCare,Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-at-carmacare-3576915732?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=arbt6mawvkhL9zFLqmmuaQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
27,2023-05-29,Rise25,Web Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/web-developer-at-rise25-3643115095?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=8ysfu9bqZsMtkaMiUtHW7A%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
28,2023-03-02,Fooda,Full Stack Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-at-fooda-3538575251?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=buM5XgEG7gkrjvoP52YzCQ%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
29,2023-09-20,Hamilton Porter,Software Engineer in Test - 100% Remote,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-in-test-100%25-remote-at-hamilton-porter-3725278101?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=vVdDdJjsHKt5S02JSxIrtw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
30,2023-08-28,MindPal,React Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/react-developer-at-mindpal-3705897446?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=oQWAG99DBCe1St%2BZtCClTw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
31,2023-08-31,MindPal,Mid Frontend Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/mid-frontend-developer-at-mindpal-3708565697?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=T3x8chOmjv%2FUvivJwNAhfg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
32,2023-08-28,MindPal,Node.JS Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3706084301?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=7PtFXjSAlnxLKHl%2FsI%2FUlQ%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
33,2023-09-19,SynergisticIT,Jr. Java programmer,"Chicago, IL",https://www.linkedin.com/jobs/view/jr-java-programmer-at-synergisticit-3716474713?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=%2FTSPPPd6bYcPgiEMOivCaQ%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card
34,2023-09-22,DocuSign,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-docusign-3669200666?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=GFn85pEzMgIHUOwX1qGFTg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
35,2023-09-06,TechTammina LLC,React JS Developer,"Deerfield, IL",https://www.linkedin.com/jobs/view/react-js-developer-at-techtammina-llc-3730305557?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=AhkGQcraahY9TvarlmJaJg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
36,2023-09-15,Geneva Trading,Intern - Data Engineer (C++/Python),"Chicago, IL",https://www.linkedin.com/jobs/view/intern-data-engineer-c%2B%2B-python-at-geneva-trading-3718992249?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=0%2BPcFB7DPDcScuC9ErOrUg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card
37,2023-10-03,Michael Page,Software Engineer - C#/.NET/SQL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-net-sql-at-michael-page-3727700760?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=ZgIzA87r9vbm9eaHmM7oEA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
38,2023-08-28,MindPal,Java Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developer-at-mindpal-3706087059?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=JVLDPn%2FNGeMlARUEL6Ujcg%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
39,2023-09-19,Michael Page,Software Engineer - C#/Azure/SQL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-azure-sql-at-michael-page-3716920130?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=ZPaFJtxY94Ey1h1Rmk7qkA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
40,2023-09-30,Michael Page,Software Engineer - C#/.NET/SQL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-net-sql-at-michael-page-3726788326?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=IBtGVwwsDQFzWFNp7IL%2B8Q%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
41,2023-07-17,Sonitalent Corp,React Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/react-developer-at-sonitalent-corp-3665660349?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=3bXKEJTcD5yd%2BIdmYd6WuQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
42,2023-08-04,High5,Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-at-high5-3684652947?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=0%2BWn8slKW7PtaAzJI2pFtA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
43,2023-10-07,SynergisticIT,Full Stack/Java Developer(REMOTE),"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-java-developer-remote-at-synergisticit-3729768529?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=XVV6N7LkHKkt7vpzVWlEbg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
44,2023-08-14,Fetch,Backend Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/backend-engineer-at-fetch-3700475952?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=uTZNC6aY81C7j94u1RNkIw%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
45,2023-09-27,minware,Back End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/back-end-engineer-at-minware-3727911167?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=JHgQyjrntYR7oA2DEsgj2g%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
46,2023-09-29,Michael Page,Software Engineer - C#/.NET/SQL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-net-sql-at-michael-page-3726744927?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=hX13hyeYeIvE1faHFwUKyA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
47,2023-10-03,"UrBench, LLC",Java Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developer-at-urbench-llc-3731644755?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=n5ZPa%2BXdXpCNYjNz0NlQ%2Fw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
48,2023-09-25,"UrBench, LLC",Java Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developer-at-urbench-llc-3726801100?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=%2BI6NJhEfJIf%2FNN9bsS72tg%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
49,2023-07-07,Scalesology,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-scalesology-3667185062?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=oPQI7X%2FUflsH1TkdLrtdTw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
50,2023-09-15,Acquire Me,Software Engineer - Java - Trading Technology,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-java-trading-technology-at-acquire-me-3699005577?refId=YyOmCdeUBfZyearbGbsKAQ%3D%3D&trackingId=Cbm0FNbkKF0wMLtZeuuBsg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
51,2023-10-06,Tree Top Staffing LLC,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-tree-top-staffing-llc-3734869874?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=UobzbybvEfF%2BuV0iDmJ9tg%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
52,2023-09-28,"IT Engagements, Inc.",Java Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developer-at-it-engagements-inc-3728507999?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=Pn2ChlSfOdGslnke6zkFpg%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
53,2023-09-18,Get It Recruit - Information Technology,Software Developer - Remote | WFH,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-remote-wfh-at-get-it-recruit-information-technology-3715873632?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=RY1z7KmKPAD4Hoc2Pj2gag%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
54,2023-09-06,Teragonia,Software Engineer (2+ YoE),"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-2%2B-yoe-at-teragonia-3730137551?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=oJ72dw79o6bSBP3RcH6VtA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card
55,2023-08-28,MindPal,"JS (React, Node.JS) Developer","Chicago, IL",https://www.linkedin.com/jobs/view/js-react-node-js-developer-at-mindpal-3706086165?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=M7DGZr7UJ%2BTF4iciGSEN%2Bg%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
56,2023-06-02,ForYourParty.com,Full Stack Software Engineer,"Skokie, IL",https://www.linkedin.com/jobs/view/full-stack-software-engineer-at-foryourparty-com-3648716956?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=oyNRJ3xsmHcRTd4QCl3a6Q%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
57,2023-07-19,eStaffing Inc.,"Full Stack Developer - Chicago, IL, 60606","Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-chicago-il-60606-at-estaffing-inc-3666408411?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=4GfLs4bnPc%2Bm7INPszx9%2Fw%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
58,2023-10-06,Michael Page,Software Developer - C#/.NET/SQL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-c%23-net-sql-at-michael-page-3729716091?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=f%2F9fqdmTJakR%2BeNpyFxBdw%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
59,2023-07-27,Sierra ITS,Data Engineer - Chicago - 165k,"Chicago, IL",https://www.linkedin.com/jobs/view/data-engineer-chicago-165k-at-sierra-its-3676932344?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=bKWtlEx8YSL26v07krlhig%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
60,2023-07-19,"Resource Informatics Group, Inc",React Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/react-developer-at-resource-informatics-group-inc-3687412045?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=5CL6qdM9JPZPHRqjRwXiUg%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
61,2023-09-29,Evozyne,Software Engineer- Back End,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-back-end-at-evozyne-3730444403?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=U6CSD%2BhNwLdyhp1xme%2BWww%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
62,2023-06-01,Geval6 Inc,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-geval6-inc-3645143666?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=YkeBo%2F1PX4dylfxVUpw47w%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
63,2023-09-21,Michael Page,Software Engineer - C#/.NET/SQL - Hybrid,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-net-sql-hybrid-at-michael-page-3720315801?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=yZ%2FqyE1KvJpxrLzNQ26jlw%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
64,2023-08-11,Apexon,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-apexon-3667321990?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=Y0rTISaH6axljMgo3VPBRg%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
65,2023-09-08,TechTammina LLC,Full Stack developer,"Deerfield, IL",https://www.linkedin.com/jobs/view/full-stack-developer-at-techtammina-llc-3731933406?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=seNuj2eWlzghC%2BcCXFcSXw%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
66,2023-05-02,oak9,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-oak9-3619294804?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=uUDC%2B0eEWLuH2UKS16WIvg%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
67,2023-10-03,Get It Recruit - Information Technology,.NET Software Engineer - Remote | WFH,"Chicago, IL",https://www.linkedin.com/jobs/view/net-software-engineer-remote-wfh-at-get-it-recruit-information-technology-3727718580?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=Uaw%2Fm8VF4hYFgnJE2yuaWw%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
68,2023-09-14,Iron Galaxy Studios,Software Engineer,"Illinois Medical District, IL",https://www.linkedin.com/jobs/view/software-engineer-at-iron-galaxy-studios-3734576068?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=OpeS4IHbJSg%2Fn8MBlAI1DA%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
69,2023-09-26,Michael Page,Software Engineer - C#/.NET/SQL - Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-net-sql-chicago-at-michael-page-3724310316?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=erBjNERH7EYDvx9XpJ7Ruw%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
70,2023-08-04,NinjaTrader,Software Engineer - Core Development,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-core-development-at-ninjatrader-3684318189?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=zgVZe758PGaTFWbOsN4EKA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
71,2023-10-06,Fetch,Software Development Engineer in Test (SDET),"Chicago, IL",https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-at-fetch-3733854506?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=0u3RcrkyWAQ3mbb52PaaWg%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
72,2023-08-28,Jump Trading Group,Campus Software Engineer (Intern),"Chicago, IL",https://www.linkedin.com/jobs/view/campus-software-engineer-intern-at-jump-trading-group-3688501810?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=bPf%2FFPhC9da8eeVTUAz4Xw%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
73,2022-11-04,"Roy Talman & Associates, Inc.",Software Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-at-roy-talman-associates-inc-3379466469?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=Te1NpTYw8rHExDAlGCF21w%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
74,2023-09-18,"Nav Technologies, Inc.",Software Engineer in Test,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-in-test-at-nav-technologies-inc-3716426193?refId=q9HEbMfWPiMq1NdR34hHkg%3D%3D&trackingId=YhFzTMPE5NoDy%2B8TDFruVA%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
75,2023-09-22,Michael Page,Software Engineer - C#/.NET/SQL - Chicago Only,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-net-sql-chicago-only-at-michael-page-3721187349?refId=b0UymnV9KCHKPozvWlPKlA%3D%3D&trackingId=%2FMCwjqHl2x1pnZ1FrUFfog%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
76,2023-10-09,Patterned Learning AI - Tech Recruitment & Staffing,.Net Developer (Entry Level),"Chicago, IL",https://www.linkedin.com/jobs/view/net-developer-entry-level-at-patterned-learning-ai-tech-recruitment-staffing-3735891779?refId=b0UymnV9KCHKPozvWlPKlA%3D%3D&trackingId=0lSttcJq2NSrDEs%2Bzd245g%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card
77,2023-06-01,Agile Tech Labs,Software Engineer - Digital,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-digital-at-agile-tech-labs-3645143713?refId=b0UymnV9KCHKPozvWlPKlA%3D%3D&trackingId=G8jMObqs7iCE6BHrC0IGQQ%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
78,2023-09-06,LaSalle Network,JavaScript Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/javascript-developer-at-lasalle-network-3714038340?refId=b0UymnV9KCHKPozvWlPKlA%3D%3D&trackingId=7NOOhhdHWD%2FjWW8HOfp2pg%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card
79,2023-10-06,Michael Page,Software Developer - C#/.NET/SQL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-c%23-net-sql-at-michael-page-3729746103?refId=b0UymnV9KCHKPozvWlPKlA%3D%3D&trackingId=IEvmifFhVDz6BRv%2FXvOEKw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
