ID,Date,Company,Title,Location,Link
489,2022-07-20,TWO,Applied Scientist - NLP,"Silicon Valley, CA",https://www.linkedin.com/jobs/view/applied-scientist-nlp-at-two-3219003253?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=6tci6zi%2Fm71i%2F%2FS2t%2F1whA%3D%3D&position=16&pageNum=19&trk=public_jobs_jserp-result_search-card
490,2023-03-28,MoTek Technologies,Deep Vision/AI Research Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/deep-vision-ai-research-scientist-at-motek-technologies-3576838334?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=f2tNbHcHTU8FxnoqXxJj3A%3D%3D&position=17&pageNum=19&trk=public_jobs_jserp-result_search-card
491,2023-09-14,Stanford Health Care,Data Engineer - AI/ML,"Palo Alto, CA",https://www.linkedin.com/jobs/view/data-engineer-ai-ml-at-stanford-health-care-3720318699?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=r%2BaWDgM1p0DUPFyI4ITytg%3D%3D&position=18&pageNum=19&trk=public_jobs_jserp-result_search-card
492,2023-07-14,Retro Biosciences,Autonomous Research Scientist,"Redwood City, CA",https://www.linkedin.com/jobs/view/autonomous-research-scientist-at-retro-biosciences-3602625166?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=0dlVM5RJeFhsrad9VgNP9A%3D%3D&position=19&pageNum=19&trk=public_jobs_jserp-result_search-card
493,2023-09-29,Harnham,MLOps Engineer,San Francisco Bay Area,https://www.linkedin.com/jobs/view/mlops-engineer-at-harnham-3190841390?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=37ux8l9xOQa8TpIQp3y51A%3D%3D&position=20&pageNum=19&trk=public_jobs_jserp-result_search-card
494,2023-08-18,Tencent,Senior Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3694278894?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=yhHMMtz8lYnXlCLDNpkrZA%3D%3D&position=21&pageNum=19&trk=public_jobs_jserp-result_search-card
495,2023-09-27,Chan Zuckerberg Initiative,"Staff Research Scientist, AI/ML","Redwood City, CA",https://www.linkedin.com/jobs/view/staff-research-scientist-ai-ml-at-chan-zuckerberg-initiative-3713127538?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=99fW%2FLnzOgR2jHsU%2BzbqMQ%3D%3D&position=22&pageNum=19&trk=public_jobs_jserp-result_search-card
496,2023-10-04,Anyscale,Software Engineer (Machine Learning),"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-machine-learning-at-anyscale-2721624310?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=F0WZ29ZNOsVOlocqwa7RQA%3D%3D&position=23&pageNum=19&trk=public_jobs_jserp-result_search-card
497,2023-08-18,Tencent,Senior Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3694279863?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=k3rZG1yfymPZDPaTeQZbSA%3D%3D&position=24&pageNum=19&trk=public_jobs_jserp-result_search-card
498,2023-09-20,Calico Life Sciences,"Machine Learning Engineer/Scientist, Protein Design","South San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-scientist-protein-design-at-calico-life-sciences-3545734656?refId=d6ZBc54Zi0hRBdMfQE0J%2BA%3D%3D&trackingId=XTWO8UzH%2FRr6cvJ5%2Bv9mGA%3D%3D&position=25&pageNum=19&trk=public_jobs_jserp-result_search-card
499,2023-08-30,TekIntegral,ROS Engineer,"Belmont, CA",https://www.linkedin.com/jobs/view/ros-engineer-at-tekintegral-3704999911?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=lE4EgClZlPvzaxlc1auMsQ%3D%3D&position=1&pageNum=20&trk=public_jobs_jserp-result_search-card
500,2023-06-05,Veryfi,Sr. Machine Learning Engineer,"San Mateo, CA",https://www.linkedin.com/jobs/view/sr-machine-learning-engineer-at-veryfi-3625993185?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=aN4dFb7XTg8d40KxcqBAcw%3D%3D&position=2&pageNum=20&trk=public_jobs_jserp-result_search-card
501,2023-09-30,Apple,"Software Engineer, Applied Machine Learning (AML)","Cupertino, CA",https://www.linkedin.com/jobs/view/software-engineer-applied-machine-learning-aml-at-apple-3631716600?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=CXlReAanDce2PymNn5ROsQ%3D%3D&position=3&pageNum=20&trk=public_jobs_jserp-result_search-card
502,2023-10-04,Adept,"Software Engineer, AI Product",San Francisco Bay Area,https://www.linkedin.com/jobs/view/software-engineer-ai-product-at-adept-3658631674?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=YmGcYKAjUKsn0vt9w6TvRg%3D%3D&position=4&pageNum=20&trk=public_jobs_jserp-result_search-card
503,2023-10-02,TikTok,"Machine Learning Engineer, E-Commerce Recommendation","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-e-commerce-recommendation-at-tiktok-3617981371?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=Bwr2z99xIrxFLhnEGx9BhQ%3D%3D&position=5&pageNum=20&trk=public_jobs_jserp-result_search-card
504,2023-10-05,Source Technology,Data Science Lead - E-commerce Product analytics,San Francisco Bay Area,https://www.linkedin.com/jobs/view/data-science-lead-e-commerce-product-analytics-at-source-technology-3715639893?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=6Xc7FlnKxvDvTKPYD%2BIaTQ%3D%3D&position=6&pageNum=20&trk=public_jobs_jserp-result_search-card
505,2023-10-07,Uber,Senior Machine Learning Engineer,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-uber-3734819047?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=1nsKniqdo3eriQL%2FPLeo3g%3D%3D&position=7&pageNum=20&trk=public_jobs_jserp-result_search-card
506,2023-08-30,Storm3,Staff Machine Learning Engineer,San Francisco Bay Area,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-at-storm3-3696846297?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=9qu%2Bd07BD%2BvjnmChlyPLDA%3D%3D&position=8&pageNum=20&trk=public_jobs_jserp-result_search-card
507,2023-09-13,InstaDeep,Research Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/research-engineer-at-instadeep-3719974684?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=ZEhYODwV3JJfS65gOOvhGQ%3D%3D&position=9&pageNum=20&trk=public_jobs_jserp-result_search-card
508,2023-03-28,MoTek Technologies,Sr. Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576841095?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=QNnUwQmRuPuoFWxdr3Y8ag%3D%3D&position=10&pageNum=20&trk=public_jobs_jserp-result_search-card
509,2023-08-18,Tencent,Senior Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3694282419?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=fasdsS4EvqS5suET55BCfA%3D%3D&position=11&pageNum=20&trk=public_jobs_jserp-result_search-card
510,2023-10-06,TikTok,"Machine Learning Engineer, TikTok Social Recommendation","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-tiktok-social-recommendation-at-tiktok-3735114741?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=kf8kRTeNAVtNATKDcPWN7A%3D%3D&position=12&pageNum=20&trk=public_jobs_jserp-result_search-card
511,2023-09-20,Meta,"Software Engineer, ML Systems - AI Infra","Menlo Park, CA",https://www.linkedin.com/jobs/view/software-engineer-ml-systems-ai-infra-at-meta-3725154084?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=JCkwMBhKjRiab9%2Fw%2B8%2F%2F1Q%3D%3D&position=13&pageNum=20&trk=public_jobs_jserp-result_search-card
512,2023-10-07,Pinterest,"Staff Data Scientist, Monetization Products","San Francisco, CA",https://www.linkedin.com/jobs/view/staff-data-scientist-monetization-products-at-pinterest-3721819035?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=CZzImhp0zf594eePsyC4%2FQ%3D%3D&position=14&pageNum=20&trk=public_jobs_jserp-result_search-card
513,2023-08-18,ALTEN,Generative AI/OpenAI development Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/generative-ai-openai-development-engineer-at-alten-3690745833?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=%2Fbv30ibhvrrTONEgrdNozw%3D%3D&position=15&pageNum=20&trk=public_jobs_jserp-result_search-card
514,2023-09-29,Hinge Health,"Lead Data Scientist, Growth","San Francisco, CA",https://www.linkedin.com/jobs/view/lead-data-scientist-growth-at-hinge-health-3707538721?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=CeqHxWMORaE%2BNqYn0%2Flg3A%3D%3D&position=16&pageNum=20&trk=public_jobs_jserp-result_search-card
515,2023-09-23,Diverse Lynx,Data Scientist,"Oakland, CA",https://www.linkedin.com/jobs/view/data-scientist-at-diverse-lynx-3721991853?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=F920XWkjKOziQkaTAsLOjQ%3D%3D&position=17&pageNum=20&trk=public_jobs_jserp-result_search-card
516,2023-10-02,TikTok,Senior Data Scientist - PDPO,"San Jose, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-pdpo-at-tiktok-3656936767?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=X5IRpBA%2FKOujUazdBAPlUw%3D%3D&position=18&pageNum=20&trk=public_jobs_jserp-result_search-card
517,2023-09-23,NVIDIA,"Senior Machine Learning Engineer, Perception - Autonomous Vehicles Next-Gen","Santa Clara, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-perception-autonomous-vehicles-next-gen-at-nvidia-3727136382?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=HLLUyJE%2BpptwKKenkXdQXg%3D%3D&position=19&pageNum=20&trk=public_jobs_jserp-result_search-card
518,2023-08-29,SRI International,Computer Scientist in AI,"Menlo Park, CA",https://www.linkedin.com/jobs/view/computer-scientist-in-ai-at-sri-international-3706489649?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=TaZ8XKx%2Bj4OyVCPGnEiFkQ%3D%3D&position=20&pageNum=20&trk=public_jobs_jserp-result_search-card
519,2023-06-05,CodeComplete AI,Founding Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/founding-machine-learning-engineer-at-codecomplete-ai-3625991385?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=PpEVnu7JRkbA08V51YGaCA%3D%3D&position=21&pageNum=20&trk=public_jobs_jserp-result_search-card
520,2023-09-22,VARITE INC,Scientist - Molecular Biology,"San Mateo, CA",https://www.linkedin.com/jobs/view/scientist-molecular-biology-at-varite-inc-3721934214?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=oeJTLzTRp86chVjm7zUGyw%3D%3D&position=22&pageNum=20&trk=public_jobs_jserp-result_search-card
521,2023-03-28,MoTek Technologies,Sr. Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576836643?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=ME3Rr3LUs7u4XKM8%2FhbEdg%3D%3D&position=23&pageNum=20&trk=public_jobs_jserp-result_search-card
522,2023-09-14,PDS,"Software Engineer, Algorithms",San Francisco Bay Area,https://www.linkedin.com/jobs/view/software-engineer-algorithms-at-pds-3713429774?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=xZ4va8SZsFGmphZtYdlJpA%3D%3D&position=24&pageNum=20&trk=public_jobs_jserp-result_search-card
523,2023-10-02,TikTok,"Machine Learning Engineer, Search Ads","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-search-ads-at-tiktok-3563369489?refId=qI9eoYhzpCu%2FxK%2FgizrmNQ%3D%3D&trackingId=CjY3Ii0WBPbI10I4dbTTWw%3D%3D&position=25&pageNum=20&trk=public_jobs_jserp-result_search-card
524,2023-10-02,TikTok,"Machine Learning Engineer, Search Ads","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-search-ads-at-tiktok-3563369489?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=7xgQpNAWjjzRd%2FE5iN%2BScA%3D%3D&position=1&pageNum=21&trk=public_jobs_jserp-result_search-card
525,2023-09-23,Calico Life Sciences,Senior/Principal Data Scientist,"South San Francisco, CA",https://www.linkedin.com/jobs/view/senior-principal-data-scientist-at-calico-life-sciences-3605652173?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=Y5QMzUixzSKSZpur1HBd6g%3D%3D&position=2&pageNum=21&trk=public_jobs_jserp-result_search-card
526,2023-10-06,Tesla,"ML Performance Software Engineer, Dojo","Palo Alto, CA",https://www.linkedin.com/jobs/view/ml-performance-software-engineer-dojo-at-tesla-3637859572?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=aeQfv9KMsqFTVbp5vFylBw%3D%3D&position=3&pageNum=21&trk=public_jobs_jserp-result_search-card
527,2023-03-28,MoTek Technologies,Deep Learning Algorithm Engineer,"Fremont, CA",https://www.linkedin.com/jobs/view/deep-learning-algorithm-engineer-at-motek-technologies-3576838134?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=JMyggQynuPG4%2Bm0L1Xpubw%3D%3D&position=4&pageNum=21&trk=public_jobs_jserp-result_search-card
528,2023-06-30,Adept,Research Scientist,San Francisco Bay Area,https://www.linkedin.com/jobs/view/research-scientist-at-adept-3661327354?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=YPnwE0D2lJ6%2F2rTxoGwR%2Bw%3D%3D&position=5&pageNum=21&trk=public_jobs_jserp-result_search-card
529,2023-10-03,Uber,Senior Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-uber-3732166607?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=lutHeLa%2Fy%2B2l5aRuakl76A%3D%3D&position=6&pageNum=21&trk=public_jobs_jserp-result_search-card
530,2023-09-23,Apple,Software Incubation Engineer,"Cupertino, CA",https://www.linkedin.com/jobs/view/software-incubation-engineer-at-apple-3604583592?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=eDaPChj5WgboUv8XiBXVwQ%3D%3D&position=7&pageNum=21&trk=public_jobs_jserp-result_search-card
531,2023-10-06,Uber,Senior Machine Learning Engineer,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-uber-3734815282?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=yCX8zVhmZHBhrsNvCngpBA%3D%3D&position=8&pageNum=21&trk=public_jobs_jserp-result_search-card
532,2023-10-07,Braintrust,Senior Machine Learning Engineer - Direct Hire [Remote],"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-direct-hire-remote-at-braintrust-3735295938?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=2jZQbOLsoxRs1EUgCU5Biw%3D%3D&position=9&pageNum=21&trk=public_jobs_jserp-result_search-card
533,2023-08-10,FEDML,Machine Learning Engineer/Technical Lead,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-technical-lead-at-fedml-3711900063?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=iheGfVS0LhOT5ySiTttmDg%3D%3D&position=10&pageNum=21&trk=public_jobs_jserp-result_search-card
534,2023-03-28,MoTek Technologies,Sr. Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576836658?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=WQ4FXZC%2BTSuhABo3cHsrkQ%3D%3D&position=11&pageNum=21&trk=public_jobs_jserp-result_search-card
535,2023-10-03,TikTok,"Machine Learning Engineer, App Ads and Gaming","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-app-ads-and-gaming-at-tiktok-3482410271?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=mMPvHda0r%2FY%2FOYLRIlVcnA%3D%3D&position=12&pageNum=21&trk=public_jobs_jserp-result_search-card
536,2023-08-18,Tencent,Senior Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3694281489?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=lwFnlWHheRzunHKxYUOWsQ%3D%3D&position=13&pageNum=21&trk=public_jobs_jserp-result_search-card
537,2023-09-22,Unnatural Products Inc.,"Senior Research Associate or Associate Scientist, Cell Biology","Santa Cruz, CA",https://www.linkedin.com/jobs/view/senior-research-associate-or-associate-scientist-cell-biology-at-unnatural-products-inc-3675618476?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=ULXP%2FazeU3YW8mebGma6Pg%3D%3D&position=14&pageNum=21&trk=public_jobs_jserp-result_search-card
538,2023-09-01,eTeam,Senior Data Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-eteam-3702257822?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=x9vEfylqBRnf%2Bu5v0KzAWQ%3D%3D&position=15&pageNum=21&trk=public_jobs_jserp-result_search-card
539,2023-10-03,Apple,Software Development Engineer [DEPT: Power & Performance],"Cupertino, CA",https://www.linkedin.com/jobs/view/software-development-engineer-dept-power-performance-at-apple-3710599484?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=5blr5RqCM5zhs4XtTxSZLw%3D%3D&position=16&pageNum=21&trk=public_jobs_jserp-result_search-card
540,2023-10-07,"Tanisha Systems, Inc",Python Developer,"Santa Clara, CA",https://www.linkedin.com/jobs/view/python-developer-at-tanisha-systems-inc-3729766930?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=X8ZPtCjeOcYjlteuKo9r3Q%3D%3D&position=17&pageNum=21&trk=public_jobs_jserp-result_search-card
541,2023-10-08,SynergisticIT,Python Programmer,"Oakland, CA",https://www.linkedin.com/jobs/view/python-programmer-at-synergisticit-3735850316?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=O2bdNdBsm31PW3VWhbdCEw%3D%3D&position=18&pageNum=21&trk=public_jobs_jserp-result_search-card
542,2023-08-18,Tencent,Senior Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3693997100?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=YSJAm55xM1iHohGpuFEHew%3D%3D&position=19&pageNum=21&trk=public_jobs_jserp-result_search-card
543,2023-08-16,Deepgram,Research Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/research-scientist-at-deepgram-3696159081?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=prL5iiBuLn952iFze36Hhg%3D%3D&position=20&pageNum=21&trk=public_jobs_jserp-result_search-card
544,2023-08-21,Lucid Motors,"Sr. Data Scientist, Battery Intelligence.","Newark, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-battery-intelligence-at-lucid-motors-3692321871?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=kAilonEtO0djBkxvymXs%2FA%3D%3D&position=21&pageNum=21&trk=public_jobs_jserp-result_search-card
545,2023-10-04,Stripe,"Machine Learning Engineer, Transaction Risk","San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-transaction-risk-at-stripe-3732431641?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=IjNsLCnLRqpiWTxxM6l2ag%3D%3D&position=22&pageNum=21&trk=public_jobs_jserp-result_search-card
546,2023-05-11,SynergisticIT,JUNIOUR PYTHON DEVLOPER,"Fremont, CA",https://www.linkedin.com/jobs/view/juniour-python-devloper-at-synergisticit-3622579330?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=q3Xeu%2FZk41Pendcmux0NFg%3D%3D&position=23&pageNum=21&trk=public_jobs_jserp-result_search-card
547,2023-03-28,MoTek Technologies,Senior Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-motek-technologies-3576837223?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=VFg0DlpePHvprogz%2B3zQPQ%3D%3D&position=24&pageNum=21&trk=public_jobs_jserp-result_search-card
548,2023-10-03,TikTok,"Machine Learning Engineer, TikTok Live Stream","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-tiktok-live-stream-at-tiktok-3507455065?refId=hQchgucldy3fXfmgDKSv%2Bg%3D%3D&trackingId=fZS4Fo%2BNnJ9FBPMElJtc7A%3D%3D&position=25&pageNum=21&trk=public_jobs_jserp-result_search-card
549,2023-10-03,TikTok,"Machine Learning Engineer, TikTok Live Stream","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-tiktok-live-stream-at-tiktok-3507455065?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=%2FjRgH2%2FGq17PIQ99sJG%2FuQ%3D%3D&position=1&pageNum=22&trk=public_jobs_jserp-result_search-card
550,2023-10-06,TikTok,"Machine Learning Engineer, Search Recommendation","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-search-recommendation-at-tiktok-3703071059?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=EroAQV8SxD7EKUWMCw1qig%3D%3D&position=2&pageNum=22&trk=public_jobs_jserp-result_search-card
551,2023-09-14,Weights & Biases,"Growth Machine Learning Engineer, Generative AI (Remote)","San Francisco, CA",https://www.linkedin.com/jobs/view/growth-machine-learning-engineer-generative-ai-remote-at-weights-biases-3720120816?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=U93WaZfZG4B408FcbV01hw%3D%3D&position=3&pageNum=22&trk=public_jobs_jserp-result_search-card
552,2023-09-29,Quilt,Perception Algorithms Engineer,"Redwood City, CA",https://www.linkedin.com/jobs/view/perception-algorithms-engineer-at-quilt-3726748036?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=fOE6di6zUHGscG%2BoWIQKdw%3D%3D&position=4&pageNum=22&trk=public_jobs_jserp-result_search-card
553,2023-03-28,MoTek Technologies,Sr Data Scientist,"Redwood City, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576833752?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=%2B0XgHWGclKiJdXy1IhtU6A%3D%3D&position=5&pageNum=22&trk=public_jobs_jserp-result_search-card
554,2023-06-15,Equilibrium Energy,Data Scientist (Staff / Sr Staff) - Power Markets,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-staff-sr-staff-power-markets-at-equilibrium-energy-3641788213?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=uIZZ%2FOh91JSGaZ%2Fa5YNbgg%3D%3D&position=6&pageNum=22&trk=public_jobs_jserp-result_search-card
555,2023-06-30,Stanford University School of Medicine,Computational Biology Data Scientist,"Stanford, CA",https://www.linkedin.com/jobs/view/computational-biology-data-scientist-at-stanford-university-school-of-medicine-3649211323?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=M6ZMeMOQe7sEMJtzapbA3Q%3D%3D&position=7&pageNum=22&trk=public_jobs_jserp-result_search-card
556,2023-10-05,Tesla,"ML Performance Software Engineer, Autopilot AI & Tesla Bot","Palo Alto, CA",https://www.linkedin.com/jobs/view/ml-performance-software-engineer-autopilot-ai-tesla-bot-at-tesla-3638012618?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=BJyFzVy38m86APBZPod%2B5Q%3D%3D&position=8&pageNum=22&trk=public_jobs_jserp-result_search-card
557,2023-06-24,Retro Biosciences,Autonomous Research Process Scientist/Engineer,"Redwood City, CA",https://www.linkedin.com/jobs/view/autonomous-research-process-scientist-engineer-at-retro-biosciences-3668465483?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=WeCWQ1UcYvcZbqSxbSDxYw%3D%3D&position=9&pageNum=22&trk=public_jobs_jserp-result_search-card
558,2023-09-18,Acquire Me,Senior Software Engineer (Python) - Life Sciences - SF,"Pleasanton, CA",https://www.linkedin.com/jobs/view/senior-software-engineer-python-life-sciences-sf-at-acquire-me-3679883501?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=UjKfbKXsBhhp%2Bdecv5C3kw%3D%3D&position=10&pageNum=22&trk=public_jobs_jserp-result_search-card
559,2023-09-22,"Integrated Resources, Inc ( IRI )",Scientist- Cell Biology,"San Mateo, CA",https://www.linkedin.com/jobs/view/scientist-cell-biology-at-integrated-resources-inc-iri-3729000495?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=I3myPDSC23bqczMvka75bA%3D%3D&position=11&pageNum=22&trk=public_jobs_jserp-result_search-card
560,2023-03-28,MoTek Technologies,NLP Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/nlp-engineer-at-motek-technologies-3576833819?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=9%2BgD1Q1zv0V6Fk%2FB2AnQkg%3D%3D&position=12&pageNum=22&trk=public_jobs_jserp-result_search-card
561,2023-09-27,San Jose Earthquakes Soccer,Sport Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/sport-scientist-at-san-jose-earthquakes-soccer-3729167325?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=tWcjMTUxot5%2Fta1iKRB6vw%3D%3D&position=13&pageNum=22&trk=public_jobs_jserp-result_search-card
562,2023-07-29,Gather,Senior AI/Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-ai-machine-learning-engineer-at-gather-3675876790?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=Qe1pj0U5r2dj2VPZl0o8kw%3D%3D&position=14&pageNum=22&trk=public_jobs_jserp-result_search-card
563,2023-03-28,MoTek Technologies,Sr. Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576840585?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=Fm7QqhHr%2Bi6OBHf80%2Fyrsw%3D%3D&position=15&pageNum=22&trk=public_jobs_jserp-result_search-card
564,2023-07-10,Perfict,Python Developer,"Concord, CA",https://www.linkedin.com/jobs/view/python-developer-at-perfict-3682138908?refId=q4djpBhe7VXtWjj7G61NOg%3D%3D&trackingId=X9iDYYCSfS6uHgtm%2FZWydw%3D%3D&position=16&pageNum=22&trk=public_jobs_jserp-result_search-card
